6491	Passive Barrier Compensator I	5	126
6525	Ta3 Perfunctory Vessel Probe	5	713
6527	Rudimentary Ship Scanner I	5	713
6529	Speculative Ship Identifier I	5	713
6531	Practical Type-E Ship Probe	5	713
6567	ML-3 Amphilotite Mining Probe	5	714
6569	Residual Survey Scanner I	5	714
6571	Rock-Scanning Sensor Array I	5	714
6573	'Dactyl' Type-E Asteroid Analyzer	5	714
6631	Dual Modal Light Laser I	5	567
6633	Dual Afocal Light Maser I	5	567
6635	Dual Modulated Light Energy Beam I	5	567
6637	Dual Anode Light Particle Stream I	5	567
6671	Small Focused Modal Pulse Laser I	5	570
6673	Small Focused Afocal Pulse Maser I	5	570
6675	Small Focused Modulated Pulse Energy Beam I	5	570
6677	Small Focused Anode Pulse Particle Stream I	5	570
6715	Small Focused Modal Laser I	5	567
6717	Small Focused Afocal Maser I	5	567
6719	Small Focused Modulated Energy Beam I	5	567
6721	Small Focused Anode Particle Stream I	5	567
6757	Quad Modal Light Laser I	10	568
6759	Quad Afocal Light Maser I	10	568
6761	Quad Modulated Light Energy Beam I	10	568
6763	Quad Anode Light Particle Stream I	10	568
6805	Focused Modal Pulse Laser I	10	572
6807	Focused Afocal Pulse Maser I	10	572
6809	Focused Modulated Pulse Energy Beam I	10	572
6811	Focused Anode Pulse Particle Stream I	10	572
6859	Focused Modal Medium Laser I	10	568
6861	Focused Afocal Medium Maser I	10	568
6863	Focused Modulated Medium Energy Beam I	10	568
6865	Focused Anode Medium Particle Stream I	10	568
6919	Heavy Modal Pulse Laser I	10	572
6921	Heavy Afocal Pulse Maser I	10	572
6923	Heavy Modulated Pulse Energy Beam I	10	572
6925	Heavy Anode Pulse Particle Stream I	10	572
6959	Heavy Modal Laser I	10	568
6961	Heavy Afocal Maser I	10	568
6963	Heavy Modulated Energy Beam I	10	568
6965	Heavy Anode Particle Stream I	10	568
6999	Dual Heavy Modal Pulse Laser I	20	573
7001	Dual Heavy Afocal Pulse Maser I	20	573
7003	Dual Heavy Modulated Pulse Energy Beam I	20	573
7005	Dual Heavy Anode Pulse Particle Stream I	20	573
7043	Dual Modal Heavy Laser I	20	569
7045	Dual Afocal Heavy Maser I	20	569
7047	Dual Modulated Heavy Energy Beam I	20	569
7049	Dual Anode Heavy Particle Stream I	20	569
7083	Mega Modal Pulse Laser I	20	573
7085	Mega Afocal Pulse Maser I	20	573
7087	Mega Modulated Pulse Energy Beam I	20	573
7089	Mega Anode Pulse Particle Stream I	20	573
7123	Mega Modal Laser I	20	569
7125	Mega Afocal Maser I	20	569
7127	Mega Modulated Energy Beam I	20	569
7131	Mega Anode Particle Stream I	20	569
7167	Tachyon Modal Laser I	20	569
7169	Tachyon Afocal Maser I	20	569
7171	Tachyon Modulated Energy Beam I	20	569
7173	Tachyon Anode Particle Stream I	20	569
7217	Spot Pulsing ECCM I	5	686
7218	Piercing ECCM Emitter I	5	686
7219	Scattering ECCM Projector I	5	686
7220	Phased Muon ECCM Caster I	5	686
7247	75mm Prototype Gauss Gun	5	564
7249	75mm 'Scout' Accelerator Cannon	5	564
7251	75mm Carbide Railgun I	5	564
7253	75mm Compressed Coil Gun I	5	564
7287	150mm Prototype Gauss Gun	5	564
7289	150mm 'Scout' Accelerator Cannon	5	564
7291	150mm Carbide Railgun I	5	564
7293	150mm Compressed Coil Gun I	5	564
7327	Dual 150mm Prototype Gauss Gun	10	565
7329	Dual 150mm 'Scout' Accelerator Cannon	10	565
7331	Dual 150mm Carbide Railgun I	10	565
7333	Dual 150mm Compressed Coil Gun I	10	565
7367	250mm Prototype Gauss Gun	10	565
7369	250mm 'Scout' Accelerator Cannon	10	565
7371	250mm Carbide Railgun I	10	565
7373	250mm Compressed Coil Gun I	10	565
7407	Dual 250mm Prototype Gauss Gun	20	566
7409	Dual 250mm 'Scout' Accelerator Cannon	20	566
7411	Dual 250mm Carbide Railgun I	20	566
7413	Dual 250mm Compressed Coil Gun I	20	566
7447	425mm Prototype Gauss Gun	20	566
7449	425mm 'Scout' Accelerator Cannon	20	566
7451	425mm Carbide Railgun I	20	566
7453	425mm Compressed Coil Gun I	20	566
7487	Modal Light Electron Particle Accelerator I	5	561
7489	Limited Light Electron Blaster I	5	561
7491	Regulated Light Electron Phase Cannon I	5	561
7493	Anode Light Electron Particle Cannon I	5	561
7535	Modal Light Ion Particle Accelerator I	5	561
7537	Limited Light Ion Blaster I	5	561
7539	Regulated Light Ion Phase Cannon I	5	561
7541	Anode Light Ion Particle Cannon I	5	561
7579	Modal Light Neutron Particle Accelerator I	5	561
7581	Limited Light Neutron Blaster I	5	561
7583	Regulated Light Neutron Phase Cannon I	5	561
7585	Anode Light Neutron Particle Cannon I	5	561
7619	Modal Electron Particle Accelerator I	10	562
7621	Limited Electron Blaster I	10	562
7623	Regulated Electron Phase Cannon I	10	562
7625	Anode Electron Particle Cannon I	10	562
7663	Modal Ion Particle Accelerator I	10	562
7665	Limited Ion Blaster I	10	562
7667	Regulated Ion Phase Cannon I	10	562
7669	Anode Ion Particle Cannon I	10	562
7703	Modal Neutron Particle Accelerator I	10	562
7705	Limited Neutron Blaster I	10	562
7707	Regulated Neutron Phase Cannon I	10	562
7709	Anode Neutron Particle Cannon I	10	562
7743	Modal Mega Electron Particle Accelerator I	20	563
7745	Limited Electron Blaster Cannon I	20	563
7747	Regulated Mega Electron Phase Cannon I	20	563
7749	Anode Mega Electron Particle Cannon I	20	563
7783	Modal Mega Neutron Particle Accelerator I	20	563
7785	Limited Mega Neutron Blaster I	20	563
7787	Regulated Mega Neutron Phase Cannon I	20	563
7789	Anode Mega Neutron Particle Cannon I	20	563
7827	Modal Mega Ion Particle Accelerator I	20	563
7829	Limited Mega Ion Blaster I	20	563
7831	Regulated Mega Ion Phase Cannon I	20	563
7833	Anode Mega Ion Particle Cannon I	20	563
7867	Supplemental Ladar ECCM Scanning Array I	5	726
7869	Supplemental Gravimetric ECCM Scanning Array I	5	725
7870	Supplemental Omni ECCM Scanning Array I	5	728
7887	Supplemental Radar ECCM Scanning Array I	5	729
7889	Supplemental Magnetometric ECCM Scanning Array I	5	727
7892	Prototype ECCM Radar Sensor Cluster	5	729
7893	Prototype ECCM Ladar Sensor Cluster	5	726
7895	Prototype ECCM Gravimetric Sensor Cluster	5	725
7896	Prototype ECCM Omni Sensor Cluster	5	728
7914	Prototype ECCM Magnetometric Sensor Cluster	5	727
7917	Alumel Radar ECCM Sensor Array I	5	729
7918	Alumel Ladar ECCM Sensor Array I	5	726
7922	Alumel Gravimetric ECCM Sensor Array I	5	725
7926	Alumel Omni ECCM Sensor Array I	5	728
7937	Alumel Magnetometric ECCM Sensor Array I	5	727
7948	Gravimetric Positional ECCM Sensor System I	5	725
7964	Radar Positional ECCM Sensor System I	5	729
7965	Omni Positional ECCM Sensor System I	5	728
7966	Ladar Positional ECCM Sensor System I	5	726
7970	Magnetometric Positional ECCM Sensor System I	5	727
7993	Experimental TE-2100 Light Missile Launcher	5	640
7997	XR-3200 Heavy Missile Bay	10	642
8001	Experimental ZW-4100 Torpedo Launcher	20	644
8007	Experimental SV-2000 Rapid Light Missile Launcher	10	641
8023	Upgraded 'Malkuth' Rapid Light Missile Launcher	10	641
8025	Limited 'Limos' Rapid Light Missile Launcher	10	641
8027	Prototype 'Arbalest' Rapid Light Missile Launcher	10	641
8089	Upgraded 'Malkuth' Light Missile Launcher	5	640
8091	Limited 'Limos' Light Missile Launcher	5	640
8093	Prototype 'Arbalest' Light Missile Launcher	5	640
8101	'Malkuth' Heavy Missile Launcher I	10	642
8103	Advanced 'Limos' Heavy Missile Bay I	10	642
8105	'Arbalest' Heavy Missile Launcher	10	642
8113	Upgraded 'Malkuth' Torpedo Launcher	20	644
8115	Limited 'Limos' Torpedo Launcher	20	644
8117	Prototype 'Arbalest' Torpedo Launcher	20	644
8131	Local Power Plant Manager: Capacitor Flux I	5	666
8133	Beta Reactor Control: Capacitor Flux I	5	666
8135	Type-D Power Core Modification: Capacitor Flux	5	666
8137	Mark I Generator Refitting: Capacitor Flux	5	666
8163	Partial Power Plant Manager: Capacitor Flux	5	666
8165	Alpha Reactor Control: Capacitor Flux	5	666
8167	Type-E Power Core Modification: Capacitor Flux	5	666
8169	Marked Generator Refitting: Capacitor Flux	5	666
8171	Local Power Plant Manager: Capacity Power Relay I	5	667
8173	Beta Reactor Control: Capacitor Power Relay I	5	667
8175	Type-D Power Core Modification: Capacitor Power Relay	5	667
8177	Mark I Generator Refitting: Capacitor Power Relay	5	667
8203	Partial Power Plant Manager: Capacity Power Relay	5	667
8205	Alpha Reactor Control: Capacitor Power Relay	5	667
8207	Type-E Power Core Modification: Capacitor Power Relay	5	667
8209	Marked Generator Refitting: Capacitor Power Relay	5	667
8211	Partial Power Plant Manager: Diagnostic System	5	658
8213	Alpha Reactor Control: Diagnostic System	5	658
8215	Type-E Power Core Modification: Diagnostic System	5	658
8217	Marked Generator Refitting: Diagnostic System	5	658
8219	Local Power Plant Manager: Diagnostic System I	5	658
8221	Beta Reactor Control: Diagnostic System I	5	658
8223	Type-D Power Core Modification: Diagnostic System	5	658
8225	Mark I Generator Refitting: Diagnostic System	5	658
8251	Partial Power Plant Manager: Reaction Control	5	659
8253	Alpha Reactor Control: Reaction Control	5	659
8255	Type-E Power Core Modification: Reaction Control	5	659
8257	Marked Generator Refitting: Reaction Control	5	659
8259	Local Power Plant Manager: Reaction Control I	5	659
8261	Beta Reactor Control: Reaction Control I	5	659
8263	Type-D Power Core Modification: Reaction Control	5	659
8265	Mark I Generator Refitting: Reaction Control	5	659
8291	Local Power Plant Manager: Reaction Shield Flux I	5	687
8293	Beta Reactor Control: Shield Flux I	5	687
8295	Type-D Power Core Modification: Shield Flux	5	687
8297	Mark I Generator Refitting: Shield Flux	5	687
8323	Partial Power Plant Manager: Shield Flux	5	687
8325	Alpha Reactor Shield Flux	5	687
8327	Type-E Power Core Modification: Shield Flux	5	687
8329	Marked Generator Refitting: Shield Flux	5	687
8331	Local Power Plant Manager: Reaction Shield Power Relay I	5	688
8333	Beta Reactor Control: Shield Power Relay I	5	688
8335	Type-D Power Core Modification: Shield Power Relay	5	688
8337	Mark I Generator Refitting: Shield Power Relay	5	688
8339	Partial Power Plant Manager: Shield Power Relay	5	688
8341	Alpha Reactor Shield Power Relay	5	688
8343	Type-E Power Core Modification: Shield Power Relay	5	688
8345	Marked Generator Refitting: Shield Power Relay	5	688
8387	Micro Subordinate Screen Stabilizer I	2.5	607
8397	Medium Subordinate Screen Stabilizer I	10	606
8401	Small Subordinate Screen Stabilizer I	5	605
8409	Large Subordinate Screen Stabilizer I	20	608
8419	Large Azeotropic Ward Salubrity I	20	608
8427	Small Azeotropic Ward Salubrity I	5	605
8433	Medium Azeotropic Ward Salubrity I	10	606
8437	Micro Azeotropic Ward Salubrity I	2.5	607
8465	Micro Supplemental Barrier Emitter I	2.5	607
8477	Medium Supplemental Barrier Emitter I	10	606
8481	Small Supplemental Barrier Emitter I	5	605
8489	Large Supplemental Barrier Emitter I	20	608
8505	Micro F-S9 Regolith Shield Induction	2.5	607
8517	Medium F-S9 Regolith Shield Induction	10	606
8521	Small F-S9 Regolith Shield Induction	5	605
8529	Large F-S9 Regolith Shield Induction	20	608
8531	Small Murky Remote Shield Booster	5	603
8533	Small 'Atonement' Remote Shield Booster	5	603
8535	Small Asymmetric Remote Shield Booster	5	603
8537	Small S95a Remote Shield Booster	5	603
8579	Medium Murky Remote Shield Booster	10	602
8581	Medium 'Atonement' Remote Shield Booster	10	602
8583	Medium Asymmetric Remote Shield Booster	10	602
8585	Medium S95a Remote Shield Booster	10	602
8627	Micro Murky Remote Shield Booster	2.5	604
8629	Micro 'Atonement' Remote Shield Booster	2.5	604
8631	Micro Asymmetric Remote Shield Booster	2.5	604
8633	Micro S95a Remote Shield Booster	2.5	604
8635	Large Murky Remote Shield Booster	25	601
8637	Large 'Atonement' Remote Shield Booster	25	601
8639	Large Asymmetric Remote Shield Booster	25	601
8641	Large S95a Remote Shield Booster	25	601
8683	X-Large Murky Remote Shield Booster	50	\N
8685	X-Large 'Atonement' Remote Shield Booster	50	\N
8687	X-Large Asymmetric Remote Shield Booster	50	\N
8689	X-Large S95a Remote Shield Booster	50	\N
8743	Nanomechanical CPU Enhancer	5	676
8744	Nanoelectrical Co-Processor	5	676
8745	Photonic CPU Enhancer	5	676
8746	Quantum Co-Processor	5	676
8747	Nanomechanical CPU Enhancer I	5	676
8748	Nanoelectrical Co-Processor I	5	676
8749	Photonic CPU Enhancer I	5	676
8750	Quantum Co-Processor I	5	676
8759	125mm Light 'Scout' Autocannon I	5	574
8785	125mm Light Carbine Repeating Cannon I	5	574
8787	125mm Light Gallium Machine Gun	5	574
8789	125mm Light Prototype Automatic Cannon	5	574
8815	150mm Light 'Scout' Autocannon I	5	574
8817	150mm Light Carbine Repeating Cannon I	5	574
8819	150mm Light Gallium Machine Gun	5	574
8821	150mm Light Prototype Automatic Cannon	5	574
8863	200mm Light 'Scout' Autocannon I	5	574
8865	200mm Light Carbine Repeating Cannon I	5	574
8867	200mm Light Gallium Machine Gun	5	574
8869	200mm Light Prototype Automatic Cannon	5	574
8903	250mm Light 'Scout' Artillery I	5	577
8905	250mm Light Carbine Howitzer I	5	577
8907	250mm Light Gallium Cannon	5	577
8909	250mm Light Prototype Siege Cannon	5	577
9071	Dual 180mm 'Scout' Autocannon I	10	575
9073	Dual 180mm Carbine Repeating Cannon I	10	575
9091	Dual 180mm Gallium Machine Gun	10	575
9093	Dual 180mm Prototype Automatic Cannon	10	575
9127	220mm Medium 'Scout' Autocannon I	10	575
9129	220mm Medium Carbine Repeating Cannon I	10	575
9131	220mm Medium Gallium Machine Gun	10	575
9133	220mm Medium Prototype Automatic Cannon	10	575
9135	425mm Medium 'Scout' Autocannon I	10	575
9137	425mm Medium Carbine Repeating Cannon I	10	575
9139	425mm Medium Gallium Machine Gun	10	575
9141	425mm Medium Prototype Automatic Cannon	10	575
9207	650mm Medium 'Scout' Artillery I	10	578
9209	650mm Medium Carbine Howitzer I	10	578
9211	650mm Medium Gallium Cannon	10	578
9213	650mm Medium Prototype Siege Cannon	10	578
9247	Dual 425mm 'Scout' Autocannon I	20	576
9249	Dual 425mm Carbine Repeating Cannon I	20	576
9251	Dual 425mm Gallium Machine Gun	20	576
9253	Dual 425mm Prototype Automatic Cannon	20	576
9287	Dual 650mm 'Scout' Repeating Cannon I	20	576
9289	Dual 650mm Carbine Repeating Cannon I	20	576
9291	Dual 650mm Gallium Repeating Cannon	20	576
9293	Dual 650mm Prototype Automatic Cannon	20	576
9327	800mm Heavy 'Scout' Repeating Cannon I	20	576
9329	800mm Heavy Carbine Repeating Cannon I	20	576
9331	800mm Heavy Gallium Repeating Cannon	20	576
9333	800mm Heavy Prototype Automatic Cannon	20	576
9367	1200mm Heavy 'Scout' Artillery I	20	579
9369	1200mm Heavy Carbine Howitzer I	20	579
9371	1200mm Heavy Gallium Cannon	20	579
9373	1200mm Heavy Prototype Artillery	20	579
9377	1200mm Heavy Prototype Siege Cannon	20	579
9411	280mm 'Scout' Artillery I	5	577
9413	280mm Carbine Howitzer I	5	577
9415	280mm Gallium Cannon	5	577
9417	280mm Prototype Siege Cannon	5	577
9419	720mm 'Probe' Artillery I	10	\N
9421	720mm Cordite Howitzer I	10	\N
9451	720mm 'Scout' Artillery I	10	578
9453	720mm Carbine Howitzer I	10	578
9455	720mm Gallium Cannon	10	578
9457	720mm Prototype Siege Cannon	10	578
9491	1400mm 'Scout' Artillery I	20	579
9493	1400mm Carbine Howitzer I	20	579
9495	1400mm Gallium Cannon	20	579
9497	1400mm Prototype Siege Cannon	20	579
9518	Initiated Ion Field ECM I	5	715
9519	FZ-3 Subversive Spatial Destabilizer ECM	5	717
9520	'Penumbra' White Noise ECM	5	718
9521	Initiated Multispectral ECM I	5	719
9522	Faint Phase Inversion ECM I	5	716
9556	Upgraded Explosive Deflection Amplifier I	5	1690
9562	Supplemental EM Ward Amplifier	5	1691
9566	Supplemental Thermic Dissipation Amplifier	5	1688
9568	Upgraded Thermic Dissipation Amplifier I	5	1688
9570	Supplemental Kinetic Deflection Amplifier	5	1689
9574	Supplemental Explosive Deflection Amplifier	5	1690
9580	Upgraded EM Ward Amplifier I	5	1691
9582	Upgraded Kinetic Deflection Amplifier I	5	1689
9608	Limited Kinetic Deflection Field I	5	1693
9622	Limited 'Anointed' EM Ward Field	5	1695
9632	Limited Adaptive Invulnerability Field I	5	1696
9646	Limited Explosive Deflection Field I	5	1694
9660	Limited Thermic Dissipation Field I	5	1692
9668	Large Rudimentary Concussion Bomb I	50	381
9670	Small Rudimentary Concussion Bomb I	5	382
9678	Large 'Vehemence' Shockwave Charge	50	381
9680	Small 'Vehemence' Shockwave Charge	5	382
9702	Micro Rudimentary Concussion Bomb I	2.5	380
9706	Micro 'Vehemence' Shockwave Charge	2.5	380
9728	Medium Rudimentary Concussion Bomb I	10	383
9734	Medium 'Vehemence' Shockwave Charge	10	383
9744	Small 'Notos' Explosive Charge I	5	382
9750	Micro 'Notos' Explosive Charge I	2.5	380
9762	Medium 'Notos' Explosive Charge I	10	383
9772	Large 'Notos' Explosive Charge I	50	381
9784	Small YF-12a Smartbomb	5	382
9790	Micro YF-12a Smartbomb	2.5	380
9800	Medium YF-12a Smartbomb	10	383
9808	Large YF-12a Smartbomb	50	381
9826	Carbon	2	20
9828	Silicon	0.38	1334
9830	Rocket Fuel	1.5	1335
9832	Coolant	1.5	1335
9834	Guidance Systems	6	1336
9836	Consumer Electronics	1.5	1335
9838	Superconductors	1.5	1335
9840	Transmitter	1.5	1335
9842	Miniature Electronics	1.5	1335
9844	Small Arms	2	492
9846	Planetary Vehicles	6	1336
9848	Robotics	6	1336
9850	Spirits	0.2	492
9852	Tobacco	0.2	492
9854	Polaris Inspector Frigate	2500	\N
9856	Amarr Class A Starport	0	\N
9857	Amarr Class B Starport	0	\N
9858	Polaris Centurion TEST	2500	\N
9860	Polaris Legatus Frigate	2500	\N
9862	Polaris Centurion Frigate	2500	\N
9866	Angel Serpentis	0	\N
9867	Heaven	0	\N
9868	Concord Starbase	0	\N
9869	Loiterer I	60	\N
9871	Repair Drone	50	\N
9873	Dark Amarr Station O	0	\N
9874	Dark Amarr Station H	0	\N
9875	Minmatar Trade Station Ruins	0	\N
9876	Amarr Commercial Station Ruins	0	\N
9877	Amarr Military Station Ruins	0	\N
9878	Amarr Mining Station Ruins	0	\N
9879	Amarr Research Station Ruins	0	\N
9880	Amarr Trade Station Ruins	0	\N
9881	Caldari Station Ruins - Huge & Sprawling	0	\N
9882	Caldari Station Ruins - Hook Shaped	0	\N
9883	Caldari Station Ruins - Flat Hulk	0	\N
9884	Caldari Station Ruins - Industry Drill	0	\N
9885	Gallente Station Ruins - Disc	0	\N
9886	Gallente Station Ruins - Fathom	0	\N
9887	Gallente Station Ruins - Ugly Industrial	0	\N
9888	Gallente Station Ruins - Biodomes	0	\N
9889	Gallente Station Ruins - Factory	0	\N
9890	Gallente Station Ruins - Military	0	\N
9891	Gallente Station Ruins - Research	0	\N
9892	Gallente Station Ruins - Commercial	0	\N
9893	Minmatar Commercial Station Ruins	0	\N
9894	Minmatar Industry Station Ruins	0	\N
9895	Minmatar Military Station Ruins	0	\N
9896	Minmatar Mining Station Ruins	0	\N
9897	Minmatar Research Station Ruins	0	\N
9898	Minmatar General Station Ruins	0	\N
9899	Ocular Filter - Basic	1	618
9917	Clone Grade Delta	1	\N
9919	Clone Grade Epsilon	1	\N
9921	Clone Grade Zeta	1	\N
9923	Clone Grade Eta	1	\N
9925	Clone Grade Theta	1	\N
9927	Clone Grade Iota	1	\N
9929	Clone Grade Kappa	1	\N
9931	Clone Grade Lambda	1	\N
9933	Clone Grade Mu	1	\N
9935	Clone Grade Nu	1	\N
9937	Clone Grade Xi	1	\N
9939	Clone Grade Omicron	1	\N
9941	Memory Augmentation - Basic	1	619
9942	Neural Boost - Basic	1	620
9943	Cybernetic Subprocessor - Basic	1	621
9944	Magnetic Field Stabilizer I	25	648
9945	Magnetic Field Stabilizer I Blueprint	0.01	343
9947	Standard Crash Booster	1	977
9950	Standard Blue Pill Booster	1	977
9955	Polaris	0.01	\N
9956	Social Adaptation Chip - Basic	1	622
9957	Eifyr and Co. 'Gunslinger' Motion Prediction MR-703	1	1499
9959	Amarr Surveillance Officer	18100	\N
9960	Amarr Surveillance Sergeant Major	118000	\N
9962	Amarr Surveillance Sergeant	115000	\N
9965	Caldari Police Vice Commissioner	101000	\N
9970	Caldari Police 3rd Lieutenant	16500	\N
9971	Caldari Police 1st Lieutenant	92000	\N
9977	Minmatar Security Officer 2nd Rank	89000	\N
9978	Minmatar Security Officer 1st Rank	80000	\N
9983	Gallente Police Master Sergeant	113000	\N
9984	Gallente Police Captain	115000	\N
9987	Khanid Surveillance Officer	20400	\N
9988	Khanid Surveillance Sergeant	115000	\N
9989	Minmatar Security Officer 3rd Rank	12000	\N
9991	Gallente Police Sergeant	20400	\N
9997	Imperial Navy Sergeant Major	28100	\N
9998	Imperial Navy Sergeant	18100	\N
9999	Imperial Navy Captain	28700	\N
10000	Imperial Navy Major	28600	\N
10001	Imperial Navy Colonel	120000	\N
10003	Imperial Navy General	118000	\N
10013	Angel Hijacker	21120	\N
10014	Angel Outlaw	17400	\N
10015	Angel Nomad	17500	\N
10016	Angel Raider	16450	\N
10017	Angel Depredator	99000	\N
10018	Angel Smasher	109000	\N
10019	Angel Hunter	19100	\N
10025	Sansha's Servant	21120	\N
10026	Sansha's Scavenger	20000	\N
10027	Sansha's Savage	20000	\N
10028	Sansha's Plague	21120	\N
10030	Sansha's Ravager	100100	\N
10035	CONCORD SWAT Officer	20400	\N
10036	CONCORD SWAT Captain	101000	\N
10037	DED Special Operation Officer	20400	\N
10038	DED Special Operation Captain	101000	\N
10039	Civilian Shield Booster	5	760
10040	Civilian Shield Booster Blueprint	0.01	1552
10041	Frozen Corpse	2	\N
10043	Peddler	890000	\N
10044	Column	1020000	\N
10045	Vanguard	1120000	\N
10046	Caldari Navy Captain 2nd Rank	20400	\N
10047	Caldari Navy Captain 1st Rank	19700	\N
10048	Caldari Navy Commodore	16500	\N
10050	Caldari Navy Vice Admiral	92000	\N
10052	Federation Navy Command Sergeant Major	29500	\N
10053	Federation Navy Fleet Captain	16200	\N
10054	Federation Navy Sergeant Major	23000	\N
10056	Federation Navy Fleet Major	116000	\N
10057	Federation Navy Fleet Colonel	112000	\N
10058	Republic Fleet Private 3rd Rank	17400	\N
10060	Republic Fleet Captain	19800	\N
10065	Dark Cloud	0	\N
10066	Dark Green Cloud	0	\N
10067	Dust Cloud	0	\N
10068	Ion Cloud	0	\N
10069	Spark Cloud	0	\N
10071	Toxic Comet	20	\N
10073	Gold Comet	20	\N
10076	Khanid Navy Sergeant	18100	\N
10077	Republic Fleet Commander	96000	\N
10078	Republic Fleet High Captain	85000	\N
10079	Khanid Navy Sergeant Major	28100	\N
10080	Khanid Navy Major	28600	\N
10082	Khanid Navy Colonel	120000	\N
10083	Khanid Navy General	1080000	\N
10084	Ammatar Navy Sergeant	18100	\N
10085	Ammatar Navy Sergeant Major	28100	\N
10086	Ammatar Navy Major	28600	\N
10089	Ammatar Navy General	1080000	\N
10090	Sarum Navy Sergeant	18100	\N
10091	Sarum Navy Major	28600	\N
10092	Sarum Navy Captain	18700	\N
10095	Sarum Navy General	1080000	\N
10097	Ammatar Surveillance Officer	18100	\N
10099	Ammatar Surveillance Sergeant Major	118000	\N
10100	Ammatar Surveillance Sergeant	115000	\N
10102	Sarum Surveillance Officer	18100	\N
10104	Sarum Surveillance Sergeant Major	118000	\N
10105	Sarum Surveillance Sergeant	115000	\N
10106	Intaki Defense Sergeant Major	18500	\N
10107	Intaki Defense Command Sergeant Major	23000	\N
10108	Intaki Defense Fleet Captain	29500	\N
10109	Intaki Defense Fleet Colonel	115000	\N
10110	Thukker Follower	15800	\N
10111	Thukker Brute	17100	\N
10112	Thukker Warrior	17400	\N
10113	Thukker Tribal Lord	80000	\N
10114	Tradesman	890000	\N
10115	Merchant	850000	\N
10116	Trafficker	960000	\N
10117	Caravan	1090000	\N
10118	Flotilla	1105000	\N
10119	Outpost/Disc - Spiky & Pulsating	0	\N
10120	Rock - Infested by Rogue Drones	0	\N
10121	Small Asteroid w/Drone-tech	0	\N
10122	Multi-purpose Pad	0	\N
10123	Pulsating Power Generator	0	\N
10124	Beacon	0	\N
10125	Mordu's Lieutenant 3rd Rank	20250	\N
10126	Mordu's Lieutenant 2nd Rank	19400	\N
10127	Magnetic Double-Capped Bubble	0	\N
10128	Dark Gray Cloud	0	\N
10129	Dark Gray Turbulent Cloud	0	\N
10130	Electric Cloud	0	\N
10131	Fire Cloud	0	\N
10132	Plasma Cloud	0	\N
10133	Mordu's Lieutenant	16500	\N
10134	Mordu's Captain	92000	\N
10135	Depleted Station Battery	0	\N
10136	Black Monolith	0	\N
10137	Rock Formation - Branched & Twisted	0	\N
10138	Spaceshuttle Wreck	0	\N
10139	Circular Construction	0	\N
10140	Debris - Broken Engine Part 1	0	\N
10141	Debris - Broken Engine Part 2	0	\N
10142	Debris - Power Conduit	0	\N
10143	Debris - Twisted Metal	0	\N
10144	Scanner Sentry - Rapid Pulse	0	\N
10151	Improved Crash Booster	1	977
10152	Strong Crash Booster	1	977
10155	Improved Blue Pill Booster	1	977
10156	Strong Blue Pill Booster	1	977
10164	Standard Sooth Sayer Booster	1	977
10165	Improved Sooth Sayer Booster	1	977
10166	Strong Sooth Sayer Booster	1	977
10167	Abandoned Container	27500	\N
10188	Basic Magnetic Field Stabilizer	5	648
10190	Magnetic Field Stabilizer II	5	648
10191	Magnetic Field Stabilizer II Blueprint	0.01	\N
10204	Zainou 'Deadeye' Sharpshooter ST-903	1	1501
10208	Memory Augmentation - Standard	1	619
10209	Memory Augmentation - Improved	1	619
10210	Memory Augmentation - Advanced	1	\N
10211	Memory Augmentation - Elite	1	\N
10212	Neural Boost - Standard	1	620
10213	Neural Boost - Improved	1	620
10214	Neural Boost - Advanced	1	\N
10215	Neural Boost - Elite	1	\N
10216	Ocular Filter - Standard	1	618
10217	Ocular Filter - Improved	1	618
10218	Ocular Filter - Advanced	1	\N
10219	Ocular Filter - Elite	1	\N
10221	Cybernetic Subprocessor - Standard	1	621
10222	Cybernetic Subprocessor - Improved	1	621
10223	Cybernetic Subprocessor - Advanced	1	\N
10224	Cybernetic Subprocessor - Elite	1	\N
10225	Social Adaptation Chip - Standard	1	622
10226	Social Adaptation Chip - Improved	1	622
10227	Social Adaptation Chip - Advanced	1	\N
10228	Zainou 'Gnome' Shield Management SM-703	1	1481
10231	Flotsam	1200	\N
10232	Debris Cloud	0	\N
10233	Meteor Cloud	0	\N
10234	Gallente Outpost	0	\N
10235	Amarr Refining Outpost	0	\N
10236	Amarr Repair Outpost	0	\N
10237	Amarr Tactical Outpost	0	\N
10238	Caldari Refining Outpost	0	\N
10239	Caldari Repair Outpost	0	\N
10240	Caldari Tactical Outpost	0	\N
10241	Minmatar Refining Outpost	0	\N
10242	Minmatar Repair Outpost	0	\N
10243	Minmatar Tactical Outpost	0	\N
10244	Zainou 'Gypsy' Signature Analysis SA-703	1	1765
10246	Mining Drone I	5	158
10247	Mining Drone I Blueprint	0.01	358
10248	Mining Drone - Improved	5	\N
10250	Mining Drone II	5	158
10251	Mining Drone II Blueprint	0.01	\N
10252	Mining Drone - Elite	5	\N
10256	Asteroid Mining Post	0	\N
10257	Gallente Administrative Outpost Platform	750000	1596
10258	Minmatar Service Outpost Platform	750000	1596
10260	Amarr Factory Outpost Platform	750000	1596
10261	Drifting Cask	1200	\N
10262	Forsaken Stockpile	10500	\N
10263	Cache Container	2750	\N
10264	Concord	0.01	\N
10265	Guristas Ascriber	96000	\N
